headline_clean,label,source
Iranian president says Tehran will spend the $6 billion released in prisoner exchange ‘wherever we need it’,0,NBC
Rachel Maddow defends MSNBC's refusal to air Trump's Iowa victory speech: ‘Not out of spite’,1,FoxNews
"20 worst places to live if you have asthma, per major health organization",1,FoxNews
Iranian president says he doesn't want war with Israel,0,NBC
"On this day in history, January 17, 1706, Benjamin Franklin, Founding Father, is born in Boston",1,FoxNews
11 monumental Kentucky Derby moments from years past,1,FoxNews
Mother frantic to save clinical trial that could cure her daughter: ‘The treatment is sitting in a fridge',1,FoxNews
Full Transcript: Read Lester Holt’s interview with Iranian President Ebrahim Raisi,0,NBC
Jewish Americans on edge amid growing anti Israel hostility: 'Coordinated effort',1,FoxNews
FEMA acknowledges Puerto Rico lacks rebuilt homes and a hospital to survive COVID 19,0,NBC
"Local police responsible for roof where Trump shooter hid at Butler rally had never spoken to Secret Service, report says",0,NBC
"Taylor Swift, Travis Kelce’s romance under microscope after singer skipped last two games",1,FoxNews
"Fearing a Trump takeover, Justice Department alumni endorse Kamala Harris",0,NBC
Here’s why any Israeli attempt to rescue hostages in Gaza will be ‘brutal’,0,NBC
Unearthed photo shows Tim Walz appointee decorated house with posters of murderous communist dictators,1,FoxNews
Meet the American who made us flip for fast food: White Castle founder Billy Ingram,1,FoxNews
"Utah mom kept missing daughter, 5, hidden in cult 'compound' for months with help from adult sons: prosecutors",1,FoxNews
‘Seven Deadly Sins’ biker gang founder kills seven people and dog,1,FoxNews
Trump calls people charged and convicted for Jan. 6 riots 'hostages',0,NBC
Why JD Vance is concentrating on these 3 states: 'Red wall in November',1,FoxNews
"5 over the top DNC media moments, from coining the term 'Kamala Harris Democrats' to comparing Obama and Jesus",1,FoxNews
Top US states where you're most likely to strike gold,1,FoxNews
LAURA INGRAHAM: Walz has helped tank law enforcement in his state and is on his way to tanking education,1,FoxNews
Speaker Mike Johnson and Trump allies who tried to overturn the 2020 election roll out voting 'integrity' bill,0,NBC
The queen and Congress: Elizabeth II addressed Capitol Hill lawmakers in 1991,1,FoxNews
Israel rescues 2 hostages; IDF launches airstrikes on Rafah despite global concern,0,NBC
Trump accuses DOJ of 'mishandling and downplaying' second assassination plot,0,NBC
Schumer backed border bill fails a second time with even less Dem support,1,FoxNews
Is Iran's 'axis of resistance' collapsing under Israeli attacks?,0,NBC
Jack Smith urges Trump classified docs judge to set aside Clarence Thomas opinion on special counsels,0,NBC
"Whoopi Goldberg says 'The View,' Barbara Walters saved her career after 2004 George Bush controversy",1,FoxNews
Trump says Howard Stern was great until he ‘went woke’ and ratings have 'gone down the tubes',1,FoxNews
How 'sex addiction' has historically been used to absolve white men,0,NBC
Kamala Harris struggling to say how she's different than Biden on 'The View' surprises CNN panel,1,FoxNews
Hispanic House Dems accuse Biden of leaving them in dark on possible executive action at border,1,FoxNews
Hakeem Jeffries pitches calm governance over chaos as Democrats seek the House majority,0,NBC
Biden moves ahead on tariff hikes for numerous Chinese goods,0,NBC
Cuticle trimming: yes or no? Here’s what nail experts actually recommend,0,NBC
Election results point to major GOP liability on abortion heading into 2024,0,NBC
Rudy Giuliani and Sidney Powell appear to be among alleged Trump co conspirators,0,NBC
CIA director: Iranian attack on Israel was a 'spectacular failure',0,NBC
"Republicans are spending millions on turnout operations that are deeply flawed, insiders say",0,NBC
False claims about FEMA disaster funds and migrants pushed by Trump,0,NBC
First on : Top outside group backing Senate Republicans showcases fundraising haul,1,FoxNews
"California man allegedly robbed bank, took hostages day after release from state prison: DOJ",1,FoxNews
Harris' campaign adds top adviser to lead outreach to Muslim and Arab voters,0,NBC
Cash Dash: Trump tops Biden in fundraising battle the past three months,1,FoxNews
Violence and protests expected in Israel after spate of shootings,0,NBC
Deaths of Israeli soldiers in explosion highlight friendly fire accidents in Gaza,0,NBC
"Hamas terror leader Yahya Sinwar killed in Gaza, Israel says",1,FoxNews
Guardians stun Yankees on walk off home run in extra innings,0,NBC
Is a salad always a better choice than a sandwich? Think twice about that,1,FoxNews
A hit song wins a Latin Grammy. One of its songwriters is in a Cuban prison.,0,NBC
Harris releases medical report saying she's fit for office; Trump has yet to provide his,0,NBC
"Harris proposes raising the corporate tax rate to 28%, rolling back a Trump law",0,NBC
Riley Gaines slams new Title IX protections as the 'most anti woman' pursuit of the Biden administration,1,FoxNews
"Key Nebraska Republican opposes changing how the state awards electoral votes, blocking Trump push",0,NBC
GOP Senate candidates soften their abortion stances amid a post Roe losing streak,0,NBC
New drug for stiff person syndrome granted designation to speed up development: ‘Thrilled for the community’,1,FoxNews
Ohio Haitian community leader argues ‘America should be an open country for everybody’,1,FoxNews
New Trump website reveals how much money a Harris presidency could cost taxpayers,1,FoxNews
"Truce greeted with relief, skepticism in Israel and joy in Gaza",0,NBC
Texas appeals court blocks state from investigating parents providing children with transgender treatment,1,FoxNews
Panthers owners donates $3 million to Hurricane Helene relief efforts; Bucs also give seven figures,1,FoxNews
NFL great believes panic in Jets’ organization played a role in Robert Saleh’s firing,1,FoxNews
Trump splits with ally McCarthy over Ashli Babbitt shooting on Jan. 6,0,NBC
"CNN host surprised by Harris’ 2019 policy positions like decriminalizing drugs, funding migrant sex changes",1,FoxNews
'The Laramie Project' stages a special reading on the 25th anniversary of Shepard murder,0,NBC
U.S. to impose visa restrictions on extremist Israeli settlers,0,NBC
"Rachel Morin murder: Maryland police tie crime scene DNA to Los Angeles assault, home invasion",1,FoxNews
Jelly Roll embraces role in country music revolution after overcoming addiction and prison time,1,FoxNews
"Kids may like video gaming, but health experts fret about the 'fuel' they may be using to 'win'",1,FoxNews
Jelly Roll says his felonies prevent him from booking gigs overseas,1,FoxNews
"Harris holds big advantage among early voters, Trump with Election Day voters: poll",1,FoxNews
"One year anniversary of Oct. 7 attacks arrives with lasting trauma for Israelis, American Jews: expert",1,FoxNews
Hamas says it agreed to a cease fire proposal; Israel strikes Rafah and says deal âfar fromâ meeting its demands,0,NBC
University of Pennsylvania president steps down amid criticism of antisemitism testimony,0,NBC
"Bill Maher trashes Kamala Harris for being 'full of s ' on Israel, Middle East: 'Just shut up'",1,FoxNews
"NY Times, AP, Washington Post raise eyebrows with glowing coverage of terror leader Hassan Nasrallah",1,FoxNews
Biden cancels overseas trip as Milton bears down on Florida; DeSantis tells VP 'it's not about you Kamala',1,FoxNews
Gift a new set of speakers you won’t have to help them set up. We picked the most giftable tech for everyone on your list.,0,NBC
"China is building up its nuclear arsenal faster than predicted, U.S. report says",0,NBC
South Korea to suspend military pact with North over trash balloons,0,NBC
IDF mistakenly killed 3 Israeli hostages in Gaza. This is what we know so far.,0,NBC
"Gaza hits 96 hour telecom blackout, a new record",0,NBC
Black group fires back at Obama for ‘insulting’ Harris pitch: 'Worst kind of identity politics',1,FoxNews
Skeptical voters wrestle with what they know about Harris versus what they've seen from Trump,0,NBC
Reports of Biden White House keeping 'sensitive' Hamas intel from Israel draws outrage,1,FoxNews
'Woke' DA sued by his own office for allegedly protecting ethics chief charged with felonies,1,FoxNews
Kamala Harris' latest word salad honors 'women who made history throughout history' for Women's History Month,1,FoxNews
"Stories of torture, torment revealed by Israeli children kidnapped by Hamas terrorists",1,FoxNews
AI sector frustrated by Congress' slow pace keeping up with the advanced tech,1,FoxNews
Biden warned about 'meddling' in Israeli politics after intel report says Netanyahu's leadership 'in jeopardy',1,FoxNews
Dolly Parton and her sister share their 'Sweet Potato Casserole' recipe: 'Perfect for the fall',1,FoxNews
New probe confirms Trump officials blocked Puerto Rico from receiving hurricane aid,0,NBC
Inside the effort to create a far reaching U.S. Saudi Israeli pact to end the war,0,NBC
FBI official was warned after Jan. 6 that some in the bureau were 'sympathetic' to the Capitol rioters,0,NBC
Too late for a Saudi rethink? Critics say oil cut was a predictable blow for Biden,0,NBC
Israel and Hamas trade attacks after Biden expresses support for cease fire,0,NBC
Top Israeli official Ron Dermer began yelling during a meeting with U.S. officials on Gaza,0,NBC
Michigan becomes a top GOP Senate target as Mike Rogers ties with Dem opponent among older voters,1,FoxNews
Harris supporters sound off on her border blueprint: ‘Her policies will make a difference',1,FoxNews
"Final Hamas video of slain hostage Hersh Goldberg Polin should be a 'wake up call,' parents say",0,NBC
"Kim Jong Un, Xi Jinping declare 2024 'year of DPRK China friendship'",1,FoxNews
Byron Donalds spars with 'Breakfast Club' hosts over Harris' economic record: 'You sure you want to go there?',1,FoxNews
Devastated Rafah a ghost town as cease fire and hostage release talks go on,0,NBC
Michael Avenatti sentenced to 4 years in prison for stealing from Stormy Daniels,0,NBC
"Luttig concludes testimony with a stark warning for 2024, saying Trump remains 'a danger'",0,NBC
Victim of brutal 2008 illegal migrant attack speaks out about Harris’ record as prosecutor,1,FoxNews
"After disfiguring acid attack, saxophone is Mexican female musician's 'sword'",0,NBC
"On this day in history, October 14, 1912, Teddy Roosevelt shot in chest, makes campaign stop minutes later",1,FoxNews
Congress passes bill to provide security to Supreme Court justices’ family members,0,NBC
Trump says he wants to make IVF treatments paid for by government or insurance companies if elected,0,NBC
"U.S., U.N. and Israeli officials meet to discuss restarting food aid distribution in Gaza",0,NBC
One family donates four kidneys to save a New York man’s life: ‘Defied all odds’,1,FoxNews
"Israeli forces begin 'targeted' ground operation in Lebanon, IDF says",0,NBC
"Trump briefed by intelligence officials about ongoing Iranian threats to assassinate him, campaign says",0,NBC
Former officer gets reduced Jan. 6 sentence thanks to Supreme Court ruling,0,NBC
Kamala Harris confident ahead of potential 2024 Trump rematch: 'We're winning' no matter who GOP nominates,1,FoxNews
Biden praises Florida Gov. Ron DeSantis as ‘very gracious’ amid hurricane relief effort,1,FoxNews
VA Tech swimmer rips NCAA transgender participation policy: 'Feels like the final spot was taken from me',1,FoxNews
